link,price,beds,baths,square footage,property type,property address,Latitude,Longitude,description,Heating,Garage,Parking,Garden,Fireplace,Balcony,Pool,Grocery,Restaurants,Shopping,Cafes,Walking,Cycling,Transit,Driving,City
https://www.remax.ca/bc/richmond-real-estate/1402-8871-lansdowne-road-wp_idm00000671-r3019717-lst,599900,1,1,738.0,condo,"1402-8871 LANSDOWNE ROAD, RICHMOND, BC V6X 3X8",49.1756805,-123.1255193,"Heating: Electric
Garage: Yes
Parking Features: Garage Under Building, Guest, Front Access, Garage Door Opener
Exterior Features: Balcony
",Electric,Yes,Yes,No,No,Yes,No,5.3,9.5,5.0,4.7,7.7,8.0,8.4,4.0,RICHMOND
https://www.remax.ca/bc/vancouver-real-estate/1-4463-walden-street-wp_idm00000671-r3019715-lst,2168000,4,4,1650.0,duplex,"1-4463 WALDEN STREET, VANCOUVER, BC V5V 3S4",49.2450252,-123.1002525,"Heating: Heat Pump
Fireplace: Yes
Basement: None
Acreage: 0.10
Garage: Yes
Fireplace Features: Electric
Exterior Features: Private Yard
",Heat Pump,Yes,No,No,Yes,No,No,9.1,5.2,5.7,7.0,6.3,6.1,9.4,7.7,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/87-e-15th-avenue-wp_idm00000671-r3019712-lst,2799000,4,4,1370.0,house,"87 E 15TH AVENUE, VANCOUVER, BC V5T 2P5",49.2577399,-123.1036568,"Heating: Hot Water, Other
Fireplace: Yes
Basement: Unfinished
Acreage: 0.10
Parking Features: Open, Front Access, Gravel
Fireplace Features: Wood Burning
",Hot Water,No,Yes,No,Yes,No,No,6.1,7.4,6.1,8.8,8.1,6.6,5.3,8.6,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/1503-9060-university-crescent-wp_idm00000671-r3019713-lst,649000,2,2,800.0,condo,"1503-9060 UNIVERSITY CRESCENT, BURNABY, BC V5A 4X8",49.2802874,-122.9078799,"Heating: Baseboard, Hot Water
Garage: Yes
Parking Features: Underground, Side Access, Concrete
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,No,Yes,No,8.0,6.4,7.0,4.7,9.0,6.2,7.8,9.3,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/319-471-e-broadway-wp_idm00000671-r3019710-lst,729900,2,2,645.0,condo,"319-471 E BROADWAY, VANCOUVER, BC V5T 1W9",49.2626713,-123.0936348,"Heating: Forced Air, Heat Pump, Other
Garage: Yes
Parking Features: Garage Under Building
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,5.6,7.3,7.3,6.3,8.1,8.0,9.7,9.9,VANCOUVER
https://www.remax.ca/luxury/bc/burnaby-real-estate/4240-dundas-street-wp_idm00000671-r3019705-lst,1985000,5,5,2119.0,house,"4240 DUNDAS STREET, BURNABY, BC V5C 1B1",49.2844671,-123.0100606,"Heating: Forced Air, Natural Gas
Basement: Full, Finished
Acreage: 0.09
Garage: Yes
Parking Features: Carport Single, Open, Lane Access, Rear Access, Concrete, Garage Door Opener
Exterior Features: Garden, Private Yard
",Forced Air,Yes,Yes,Yes,No,No,No,9.5,7.2,8.2,7.2,10.0,5.3,5.1,3.9,BURNABY
https://www.remax.ca/bc/north-vancouver-real-estate/305-3294-mt-seymour-parkway-wp_idm00000671-r3019691-lst,899000,2,2,957.0,condo,"305-3294 MT SEYMOUR PARKWAY, NORTH VANCOUVER, BC V7H 0B1",49.3160137,-122.9803873,"Heating: Electric
Garage: Yes
Parking Features: Underground
Exterior Features: Balcony
",Electric,Yes,Yes,No,No,Yes,No,9.4,7.6,7.6,9.7,5.5,9.0,7.9,7.7,NORTH VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/417-133-w-49th-avenue-wp_idm00000671-r3019697-lst,1539900,3,3,1128.0,condo,"417-133 W 49TH AVENUE, VANCOUVER, BC V5Y 2Z7",49.2260708,-123.1091039,"Heating: Forced Air, Heat Pump
Garage: Yes
Parking Features: Underground, Lane Access, Rear Access, Garage Door Opener
Exterior Features: Playground, Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,6.9,5.9,7.2,6.8,9.6,6.4,7.4,6.6,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/10a-1500-alberni-street-wp_idm00000671-r3019680-lst,1549000,2,2,1827.0,condo,"10A-1500 ALBERNI STREET, VANCOUVER, BC V6G 3C9",49.2894479,-123.1305717,"Heating: Radiant
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Front Access
Fireplace Features: Other
Exterior Features: No Outdoor Area
",Radiant,Yes,Yes,No,Yes,No,No,9.7,9.8,5.4,8.9,5.3,9.8,9.7,7.7,VANCOUVER
https://www.remax.ca/bc/new-westminster-real-estate/1-1408-sixth-avenue-wp_idm00000671-r3019673-lst,1485000,5,5,2174.0,duplex,"1-1408 SIXTH AVENUE, NEW WESTMINSTER, BC V3M 2C6",49.2054199,-122.93392,"Heating: Hot Water, Radiant
Fireplace: Yes
Basement: Crawl Space, Unfinished
Garage: Yes
Parking Features: Garage Single, Other, Guest, Front Access, Side Access, Concrete
Fireplace Features: Electric
Exterior Features: Garden, Balcony, Private Yard
",Hot Water,Yes,Yes,Yes,Yes,Yes,No,7.2,8.1,5.3,6.0,7.0,5.6,6.8,3.6,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/102-1867-w-3rd-avenue-wp_idm00000671-r3019675-lst,670000,2,2,800.0,condo,"102-1867 W 3RD AVENUE, VANCOUVER, BC V6J 1K9",49.2691497,-123.1469399,"Heating: Hot Water
Garage: Yes
Parking Features: Garage Under Building, Lane Access
Exterior Features: Garden
",Hot Water,Yes,Yes,Yes,No,No,No,8.1,8.7,8.4,9.6,5.4,7.5,8.2,8.1,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2953-wall-street-wp_idm00000671-r3019671-lst,1498800,3,3,1528.0,townhouse,"2953 WALL STREET, VANCOUVER, BC V5K 0A6",49.2910349,-123.0434332,"Heating: Geothermal, Natural Gas
Fireplace: Yes
Garage: Yes
Waterfront: Yes
Parking Features: Garage Under Building, Tandem, Front Access, Concrete, Garage Door Opener
Fireplace Features: Gas
Exterior Features: Garden, Playground
",Geothermal,Yes,Yes,Yes,Yes,No,No,6.5,6.5,4.4,4.6,9.6,7.9,8.3,8.9,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/119-7250-18th-avenue-wp_idm00000671-r3019681-lst,998000,3,3,1115.0,townhouse,"119-7250 18TH AVENUE, BURNABY, BC V3N 1H3",49.2171838,-122.9503525,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Garage Under Building, Rear Access, Garage Door Opener
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,Yes,No,Yes,No,9.4,9.9,8.4,5.9,9.0,9.8,5.8,9.8,BURNABY
https://www.remax.ca/bc/richmond-real-estate/49-4991-no-5-road-wp_idm00000671-r3019664-lst,1395000,4,4,1679.0,townhouse,"49-4991 NO. 5 ROAD, RICHMOND, BC V6X 0S9",49.1778023,-123.0961418,"Heating: Forced Air, Geothermal
Garage: Yes
Parking Features: Garage Double, Side Access, Garage Door Opener
Exterior Features: Playground, Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,8.5,6.0,8.6,4.3,5.4,6.2,6.7,3.8,RICHMOND
https://www.remax.ca/bc/richmond-real-estate/408-6811-pearson-way-wp_idm00000671-r3019654-lst,1388000,2,2,1068.0,condo,"408-6811 PEARSON WAY, RICHMOND, BC V7C 0E7",49.1765483,-123.1484157,"Heating: Forced Air
Garage: Yes
Waterfront: Yes
Parking Features: Underground, Guest
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,No,Yes,No,5.1,9.4,6.6,8.4,8.4,4.8,8.0,9.5,RICHMOND
https://www.remax.ca/bc/vancouver-real-estate/1905-63-keefer-place-wp_idm00000671-r3019658-lst,529000,1,1,649.0,condo,"1905-63 KEEFER PLACE, VANCOUVER, BC V6B 6N6",49.2797907,-123.1063688,"Heating: Forced Air, Natural Gas
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Underground
Fireplace Features: Gas
Exterior Features: Garden, Balcony
",Forced Air,Yes,Yes,Yes,Yes,Yes,No,8.7,5.1,7.0,4.8,5.7,8.2,7.0,7.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/603-1708-columbia-street-wp_idm00000671-r3019652-lst,569000,1,1,463.0,condo,"603-1708 COLUMBIA STREET, VANCOUVER, BC V5Y 0H7",49.270016,-123.109246,"Heating: Baseboard
Garage: Yes
Parking Features: Garage Under Building, Lane Access, Concrete
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,Yes,No,Yes,No,9.9,6.7,8.2,5.3,5.4,4.9,8.0,6.1,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/715-kaslo-street-wp_idm00000671-r3019653-lst,1698000,4,4,1633.0,duplex,"715 KASLO STREET, VANCOUVER, BC V0V 0V0",49.2781477,-123.0470841,"Heating: Forced Air
Fireplace: Yes
Basement: None
Acreage: 0.09
Garage: Yes
Parking Features: Garage Single
Fireplace Features: Gas
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,Yes,No,9.7,8.7,6.1,6.2,5.3,6.2,8.5,7.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/301-350-e-5th-avenue-wp_idm00000671-r3019651-lst,597000,1,1,667.0,condo,"301-350 E 5TH AVENUE, VANCOUVER, BC V5T 1H4",49.2661023,-123.0972728,"Heating: Baseboard, Hot Water, Natural Gas
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Underground, Front Access, Concrete, Garage Door Opener
Fireplace Features: Insert, Gas
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,Yes,Yes,No,7.8,6.4,8.0,6.9,8.8,6.1,9.2,5.5,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/1255-w-64th-avenue-wp_idm00000671-r3019649-lst,2289000,4,4,2244.0,house,"1255 W 64TH AVENUE, VANCOUVER, BC V6P 2M7",49.2132505,-123.1336071,"Heating: Hot Water
Fireplace: Yes
Basement: Finished, Partial, Exterior Entry
Acreage: 0.08
Garage: Yes
Parking Features: Additional Parking, Detached, Garage Double, Lane Access
Fireplace Features: Wood Burning
",Hot Water,Yes,Yes,No,Yes,No,No,9.4,8.7,9.3,9.3,5.4,4.9,5.5,8.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2546-triumph-street-wp_idm00000671-r3019657-lst,1798000,4,4,1733.0,house,"2546 TRIUMPH STREET, VANCOUVER, BC V5K 1S8",49.2836773,-123.0533609,"Heating: Electric, Forced Air
Fireplace: Yes
Basement: Full, Finished, Exterior Entry
Acreage: 0.09
Garage: Yes
Parking Features: Additional Parking, Garage Single, Lane Access, Rear Access, Garage Door Opener
Fireplace Features: Insert, Gas
Exterior Features: Private Yard
",Electric,Yes,Yes,No,Yes,No,No,5.7,5.7,7.7,7.7,6.3,6.1,6.8,8.5,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1608-1111-alberni-street-wp_idm00000671-r3019648-lst,1198000,2,2,1159.0,condo,"1608-1111 ALBERNI STREET, VANCOUVER, BC V6E 4V2",49.2856639,-123.1238627,"Heating: Geothermal
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Guest, Front Access
Fireplace Features: Electric
Exterior Features: Balcony
",Geothermal,Yes,Yes,No,Yes,Yes,No,7.9,5.7,5.9,8.8,6.8,6.0,7.3,5.9,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/505-6188-patterson-avenue-wp_idm00000671-r3019634-lst,850000,2,2,1070.0,condo,"505-6188 PATTERSON AVENUE, BURNABY, BC V5H 2N1",49.2276985,-123.0123543,"Heating: Baseboard
Fireplace: Yes
Garage: Yes
Parking Features: Underground, Garage Door Opener
Fireplace Features: Insert, Gas
Exterior Features: Garden, Tennis Court(s), Balcony
",Baseboard,Yes,Yes,Yes,Yes,Yes,No,6.9,6.0,5.7,9.4,4.9,5.3,5.5,5.7,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/316-2520-guelph-street-wp_idm00000671-r3019628-lst,639900,1,1,559.0,condo,"316-2520 GUELPH STREET, VANCOUVER, BC V5T 0K7",49.2621646,-123.094771,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Lane Access
",Baseboard,Yes,Yes,No,No,No,No,8.6,10.0,9.9,4.9,6.8,6.6,6.1,3.6,VANCOUVER
https://www.remax.ca/bc/richmond-real-estate/412-9299-tomicki-avenue-wp_idm00000671-r3019626-lst,749900,2,2,955.0,condo,"412-9299 TOMICKI AVENUE, RICHMOND, BC V6X 0C5",49.1808679,-123.1208887,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Garage Under Building, Garage Double, Side Access
Exterior Features: Garden, Playground, Balcony
",Baseboard,Yes,Yes,Yes,No,Yes,No,7.0,6.0,4.2,4.6,9.2,7.6,7.0,5.7,RICHMOND
https://www.remax.ca/bc/vancouver-real-estate/3557-marshall-street-wp_idm00000671-r3019632-lst,1599000,4,4,1666.0,house,"3557 MARSHALL STREET, VANCOUVER, BC V5N 4S2",49.252202,-123.0629392,"Heating: Forced Air
Basement: None
Acreage: 0.08
Parking Features: Detached
Exterior Features: Balcony
",Forced Air,No,Yes,No,No,Yes,No,8.8,6.2,6.0,10.0,6.0,8.2,8.9,9.2,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1332-e-2nd-avenue-wp_idm00000671-r3019624-lst,1499000,4,4,1775.0,house,"1332 E 2ND AVENUE, VANCOUVER, BC V5N 1C5",49.2685113,-123.0765501,"Heating: Forced Air, Natural Gas
Basement: Full, Unfinished
Acreage: 0.09
Parking Features: None
",Forced Air,No,Yes,No,No,No,No,7.1,9.0,9.4,6.0,6.9,4.7,7.3,9.1,VANCOUVER
https://www.remax.ca/luxury/bc/vancouver-real-estate/368-e-33rd-avenue-wp_idm00000671-r3019633-lst,2960000,9,9,2450.0,house,"368 E 33RD AVENUE, VANCOUVER, BC V5V 2Z9",49.2402373,-123.0982549,"Heating: Electric
Basement: None
Acreage: 0.08
Garage: Yes
Parking Features: Garage Double, Garage Single, Open, Front Access, Lane Access
Exterior Features: Garden, Balcony
",Electric,Yes,Yes,Yes,No,Yes,No,9.3,7.3,7.5,9.2,9.3,7.7,5.5,9.4,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/209-2635-prince-edward-street-wp_idm00000671-r3019612-lst,969900,1,1,850.0,condo,"209-2635 PRINCE EDWARD STREET, VANCOUVER, BC V5T 4V7",49.2613129,-123.0966171,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Lane Access
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,No,Yes,No,5.8,9.2,6.3,8.5,6.3,8.6,7.8,9.8,VANCOUVER
https://www.remax.ca/luxury/bc/burnaby-real-estate/5858-bryant-street-wp_idm00000671-r3019620-lst,2120000,5,5,2267.0,house,"5858 BRYANT STREET, BURNABY, BC V5H 1X6",49.2247551,-122.9784077,"Heating: Forced Air
Fireplace: Yes
Basement: Full
Acreage: 0.15
Garage: Yes
Parking Features: Garage Double
Fireplace Features: Electric, Gas
",Forced Air,Yes,Yes,No,Yes,No,No,5.3,6.3,9.7,6.1,7.1,4.8,7.4,8.8,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/2-280-e-32-avenue-wp_idm00000671-r3019597-lst,2189000,3,3,1695.0,duplex,"2-280 E 32 AVENUE, VANCOUVER, BC V5V 2Y3",49.2420744,-123.0992755,"Heating: Heat Pump, Radiant
Basement: Crawl Space
Acreage: 0.10
Garage: Yes
Parking Features: Garage Single, Rear Access
",Heat Pump,Yes,Yes,No,No,No,No,5.5,8.4,9.9,6.8,8.2,8.6,6.5,6.0,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/105-5289-cambie-street-wp_idm00000671-r3019598-lst,1225000,2,2,937.0,condo,"105-5289 CAMBIE STREET, VANCOUVER, BC V5Z 2Z6",49.237552,-123.1164694,"Heating: Heat Pump
Garage: Yes
Parking Features: Underground, Rear Access, Garage Door Opener
Exterior Features: Playground, Balcony
",Heat Pump,Yes,Yes,No,No,Yes,No,9.7,6.3,9.4,6.7,6.3,7.1,8.5,9.1,VANCOUVER
https://www.remax.ca/bc/new-westminster-real-estate/1106-828-agnes-street-wp_idm00000671-r3019587-lst,639000,2,2,837.0,condo,"1106-828 AGNES STREET, NEW WESTMINSTER, BC V3M 6R4",49.20133,-122.91477,"Heating: Baseboard
Garage: Yes
Parking Features: Underground
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,No,Yes,No,8.3,8.5,4.0,6.7,4.7,7.6,6.0,4.5,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/3441-porter-street-wp_idm00000671-r3019581-lst,1498000,3,3,1492.0,townhouse,"3441 PORTER STREET, VANCOUVER, BC V5N 4H2",49.2543706,-123.0665949,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Underground, Lane Access
",Baseboard,Yes,Yes,No,No,No,No,8.3,7.7,4.4,7.2,5.6,5.1,6.7,3.8,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/6-369-e-33rd-avenue-wp_idm00000671-r3019582-lst,1629000,3,3,1274.0,townhouse,"6-369 E 33RD AVENUE, VANCOUVER, BC V5V 2Z8",49.2406561,-123.0977686,"Heating: Heat Pump
Garage: Yes
Parking Features: Detached, Lane Access, Garage Door Opener
Exterior Features: Balcony, Private Yard
",Heat Pump,Yes,Yes,No,No,Yes,No,8.9,6.8,4.6,7.1,6.9,5.4,9.4,7.9,VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/7327-ethel-avenue-wp_idm00000671-r3019579-lst,1998000,4,4,1938.0,duplex,"7327 ETHEL AVENUE, BURNABY, BC V3N 2C6",49.2149418,-122.9440462,"Heating: Radiant
Fireplace: Yes
Basement: None
Acreage: 0.18
Garage: Yes
Parking Features: Carport Single, Garage Single, Rear Access, Garage Door Opener
Fireplace Features: Insert, Electric
Exterior Features: Garden, Playground
",Radiant,Yes,Yes,Yes,Yes,No,No,6.1,8.0,7.4,9.2,7.5,9.8,9.6,3.8,BURNABY
https://www.remax.ca/luxury/bc/north-vancouver-real-estate/749-e-10th-street-wp_idm00000671-r3019576-lst,2868000,6,6,3968.0,house,"749 E 10TH STREET, NORTH VANCOUVER, BC V7L 2G2",49.3164306,-123.0533935,"Heating: Forced Air
Fireplace: Yes
Basement: Finished, Exterior Entry
Acreage: 0.17
Garage: Yes
Parking Features: Garage Double, Front Access, Aggregate
Fireplace Features: Gas
",Forced Air,Yes,Yes,No,Yes,No,No,9.9,6.5,5.7,8.0,7.4,5.5,7.9,3.6,NORTH VANCOUVER
https://www.remax.ca/luxury/bc/burnaby-real-estate/4031-parker-street-wp_idm00000671-r3019477-lst,1858000,6,6,2809.0,house,"4031 PARKER STREET, BURNABY, BC V5C 3B8",49.2758956,-123.0154943,"Heating: Forced Air
Fireplace: Yes
Basement: None
Acreage: 0.14
Garage: Yes
Parking Features: Garage Double, Lane Access
Fireplace Features: Wood Burning
Exterior Features: Balcony
",Forced Air,Yes,Yes,No,Yes,Yes,No,7.4,9.2,9.3,4.8,7.0,6.0,5.9,4.7,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/1708-555-jervis-street-wp_idm00000671-r3019575-lst,599999,1,1,527.0,condo,"1708-555 JERVIS STREET, VANCOUVER, BC V6E 4N1",49.2894102,-123.1257892,"Heating: Electric
Garage: Yes
Parking Features: Underground, Side Access
Exterior Features: Garden, No Outdoor Area
",Electric,Yes,Yes,Yes,No,No,No,8.1,8.3,6.3,5.1,6.7,8.9,9.7,9.6,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2207-4815-eldorado-mews-wp_idm00000671-r3019560-lst,799000,2,2,918.0,condo,"2207-4815 ELDORADO MEWS, VANCOUVER, BC V5R 0B2",49.241548,-123.058009,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Garage Under Building
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,No,Yes,No,7.3,9.3,4.0,7.9,8.9,5.7,9.7,8.4,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2-365-e-33rd-avenue-wp_idm00000671-r3019430-lst,1525000,3,3,1323.0,townhouse,"2-365 E 33RD AVENUE, VANCOUVER, BC V5V 2Z8",49.2406162,-123.0977809,"Heating: Heat Pump
Garage: Yes
Parking Features: Other, Garage Door Opener
Exterior Features: Balcony, Private Yard
",Heat Pump,Yes,Yes,No,No,Yes,No,6.9,9.7,9.8,8.1,8.5,6.8,6.9,8.1,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/1-365-e-33rd-avenue-wp_idm00000671-r3019426-lst,2249000,4,4,2334.0,duplex,"1-365 E 33RD AVENUE, VANCOUVER, BC V5V 2Z8",49.2406162,-123.0977809,"Heating: Heat Pump
Basement: Full, Finished
Garage: Yes
Parking Features: Detached, Garage Single, Lane Access, Garage Door Opener
Exterior Features: Balcony, Private Yard
",Heat Pump,Yes,Yes,No,No,Yes,No,6.7,9.1,9.4,4.7,9.5,8.9,7.4,3.5,VANCOUVER
https://www.remax.ca/bc/richmond-real-estate/16-22788-westminster-highway-wp_idm00000671-r3019420-lst,888000,3,3,1607.0,townhouse,"16-22788 WESTMINSTER HIGHWAY, RICHMOND, BC V6V 0B1",49.174506,-122.969338,"Heating: Baseboard, Electric
Fireplace: Yes
Garage: Yes
Parking Features: Garage Double, Side Access
Fireplace Features: Electric
Exterior Features: Balcony
",Baseboard,Yes,Yes,No,Yes,Yes,No,8.9,5.3,5.5,7.8,6.1,8.3,8.2,6.2,RICHMOND
https://www.remax.ca/bc/richmond-real-estate/51-catalina-crescent-wp_idm00000671-r3019562-lst,1389000,4,4,2794.0,house,"51 CATALINA CRESCENT, RICHMOND, BC V7B 1C9",49.186278,-123.1500013,"Heating: Baseboard, Electric
Fireplace: Yes
Basement: None
Acreage: 0.12
Parking Features: Open, Lane Access
Fireplace Features: Wood Burning
",Baseboard,No,Yes,No,Yes,No,No,7.6,7.0,5.3,8.6,8.7,5.7,7.9,6.8,RICHMOND
https://www.remax.ca/luxury/bc/burnaby-real-estate/5537-rugby-street-wp_idm00000671-r3019558-lst,2399000,4,4,2203.0,house,"5537 RUGBY STREET, BURNABY, BC V5E 2N2",49.2372001,-122.9590107,"Heating: Forced Air
Fireplace: Yes
Basement: Full
Acreage: 0.29
Parking Features: Carport Single, Side Access
Fireplace Features: Wood Burning
",Forced Air,No,Yes,No,Yes,No,No,8.0,7.1,6.9,4.9,5.9,7.9,9.2,5.2,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/302-1255-seymour-street-wp_idm00000671-r3019543-lst,549000,1,1,509.0,condo,"302-1255 SEYMOUR STREET, VANCOUVER, BC V6B 3N6",49.276163,-123.1264541,"Heating: Baseboard, Electric
Garage: Yes
Parking Features: Garage Under Building, Lane Access, Concrete
Exterior Features: No Outdoor Area
",Baseboard,Yes,Yes,No,No,No,No,5.8,5.2,5.7,5.1,5.1,4.8,8.0,5.7,VANCOUVER
https://www.remax.ca/bc/vancouver-real-estate/2-4855-dumfries-street-wp_idm00000671-r3019542-lst,1598000,3,3,1463.0,duplex,"2-4855 DUMFRIES STREET, VANCOUVER, BC V5N 3T8",49.2408888,-123.0739358,"Heating: Heat Pump
Basement: None
Acreage: 0.08
Garage: Yes
Parking Features: Garage Single
Exterior Features: Balcony
",Heat Pump,Yes,Yes,No,No,Yes,No,8.7,8.3,6.5,8.9,6.7,5.7,6.4,6.3,VANCOUVER
https://www.remax.ca/luxury/bc/burnaby-real-estate/3138-roycroft-court-wp_idm00000671-r3019537-lst,3598000,6,6,5162.0,house,"3138 ROYCROFT COURT, BURNABY, BC V5A 3X9",49.2558894,-122.9546929,"Heating: Forced Air
Fireplace: Yes
Basement: Finished
Acreage: 0.25
Garage: Yes
Parking Features: Garage Double, Front Access, Garage Door Opener
Fireplace Features: Insert
Exterior Features: Private Yard
",Forced Air,Yes,Yes,No,Yes,No,No,9.3,6.3,8.8,5.0,6.6,9.1,5.2,9.7,BURNABY
https://www.remax.ca/luxury/bc/new-westminster-real-estate/418-fader-street-wp_idm00000671-r3019493-lst,1429000,4,4,2010.0,house,"418 FADER STREET, NEW WESTMINSTER, BC V3L 3T1",49.2289134,-122.8900144,"Heating: Forced Air, Natural Gas, Wood
Fireplace: Yes
Basement: Finished, Exterior Entry
Acreage: 0.12
Garage: Yes
Parking Features: Additional Parking, Detached, Front Access, Garage Door Opener
Fireplace Features: Wood Burning
Exterior Features: Garden, Balcony, Private Yard
",Forced Air,Yes,Yes,Yes,Yes,Yes,No,7.8,7.8,9.4,4.9,8.4,8.7,9.8,7.9,BURNABY
https://www.remax.ca/bc/vancouver-real-estate/8741-cartier-street-wp_idm73000671-c8070283-lst,3945000,0,0,11238.0,duplex,"8741 CARTIER STREET, VANCOUVER, BC V6P 4V3",49.2063328,-123.1381848,"Heating: Hot Water
Acreage: 0.16
",Hot Water,No,No,No,No,No,No,5.5,8.3,4.7,7.6,8.2,7.2,5.9,9.8,VANCOUVER
https://www.remax.ca/bc/north-vancouver-real-estate/903-140-e-14th-street-wp_idm00000671-r3019529-lst,689000,1,1,723.0,condo,"903-140 E 14TH STREET, NORTH VANCOUVER, BC V7L 2N3",49.3211438,-123.0705418,"Heating: Baseboard, Electric, Natural Gas
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Lane Access
Fireplace Features: Gas
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,Yes,Yes,Yes,No,8.6,9.4,9.8,5.5,4.7,6.7,8.3,5.4,NORTH VANCOUVER
https://www.remax.ca/bc/burnaby-real-estate/11-5400-patterson-avenue-wp_idm00000671-r3019536-lst,989900,2,2,1342.0,townhouse,"11-5400 PATTERSON AVENUE, BURNABY, BC V5H 2M5",49.2352001,-123.0130437,"Heating: Baseboard
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Side Access
Fireplace Features: Gas
Exterior Features: Private Yard
",Baseboard,Yes,Yes,No,Yes,No,No,5.1,6.9,6.1,8.0,9.1,6.8,9.7,6.7,BURNABY
https://www.remax.ca/bc/north-vancouver-real-estate/903-140-e-14th-street-wp_idm00000671-r3019529-lst,689000,1,1,723.0,condo,"903-140 E 14TH STREET, NORTH VANCOUVER, BC V7L 2N3",49.3211438,-123.0705418,"Heating: Baseboard, Electric, Natural Gas
Fireplace: Yes
Garage: Yes
Parking Features: Garage Under Building, Lane Access
Fireplace Features: Gas
Exterior Features: Garden, Balcony
",Baseboard,Yes,Yes,Yes,Yes,Yes,No,9.4,7.4,5.1,8.9,5.6,8.4,5.7,8.5,NORTH VANCOUVER
